time,v, gamma, altitude, skin_temp
4.000000000000000000e+00,2.865087368115197023e+03,9.177281837239066598e-02,2.846135760601169386e+04,3.044804754706839844e+02
4.100000000000000533e+00,2.861532541629284424e+03,9.858001949546797704e-02,2.847121821520953745e+04,3.045898916750107333e+02
4.200000000000000178e+00,2.857983252542091577e+03,1.053603387861691415e-01,2.848222801307653572e+04,3.046986926731763674e+02
4.299999999999999822e+00,2.854439830630521101e+03,1.121128324388791092e-01,2.849444181561317600e+04,3.048068655753978078e+02
4.400000000000000355e+00,2.850902450369252165e+03,1.188367067776476133e-01,2.850794049729527251e+04,3.049143999581457933e+02
4.500000000000000000e+00,2.847371130930742311e+03,1.255313182561887397e-01,2.852283099107398448e+04,3.050212878641445400e+02
4.600000000000000533e+00,2.843845736185226542e+03,1.321961734578813719e-01,2.853924628837581986e+04,3.051275238023721386e+02
4.700000000000000178e+00,2.840325974700719144e+03,1.388309290957688846e-01,2.855734543910261345e+04,3.052331047480601001e+02
4.800000000000000711e+00,2.836811399743010497e+03,1.454353920125592836e-01,2.857731355163155604e+04,3.053380301426938672e+02
4.900000000000000355e+00,2.833301409275669812e+03,1.520095191806252188e-01,2.859936179281516161e+04,3.054423018940123598e+02
5.000000000000000000e+00,2.829795245960044213e+03,1.585534177020039848e-01,2.862372738798130376e+04,3.055459243760082018e+02
5.100000000000000533e+00,2.826293686297904969e+03,1.650657267909084736e-01,2.865040181970573030e+04,3.056488791670381033e+02
5.200000000000000178e+00,2.822803369503648355e+03,1.715397853189543353e-01,2.867838846106140045e+04,3.057510656923805641e+02
5.300000000000000711e+00,2.819325747800310637e+03,1.779743005541830347e-01,2.870746720912363890e+04,3.058524678204708493e+02
5.400000000000000355e+00,2.815861543667850128e+03,1.843686958908136997e-01,2.873753225197205393e+04,3.059530805690106376e+02
5.500000000000000000e+00,2.812411435741272271e+03,1.907224344564995289e-01,2.876848450006504572e+04,3.060528995126747418e+02
5.600000000000000533e+00,2.808976058810633276e+03,1.970350191123274031e-01,2.880023158623979543e+04,3.061519207831108247e+02
5.700000000000000178e+00,2.805556003821036029e+03,2.033059924528178575e-01,2.883268786571227247e+04,3.062501410689396266e+02
5.800000000000000711e+00,2.802151817872632364e+03,2.095349368059254980e-01,2.886577441607723449e+04,3.063475576157549654e+02
5.900000000000000355e+00,2.798764004220622610e+03,2.157214742330384460e-01,2.889941903730821286e+04,3.064441682261235655e+02
6.000000000000000000e+00,2.795393022275256044e+03,2.218652665289788106e-01,2.893355625175753812e+04,3.065399712595852861e+02
6.100000000000000533e+00,2.792039287601828619e+03,2.279660152220025215e-01,2.896812730415631086e+04,3.066349656326528930e+02
6.200000000000000178e+00,2.788703171920686600e+03,2.340234615737989965e-01,2.900308016161443447e+04,3.067291508188122862e+02
6.300000000000000711e+00,2.785385003107223383e+03,2.400373865794918071e-01,2.903836951362058244e+04,3.068225268485221591e+02
6.400000000000000355e+00,2.782085065191881768e+03,2.460076109676381240e-01,2.907395677204222011e+04,3.069150943092145098e+02
6.500000000000000000e+00,2.778803598360152137e+03,2.519339952002289107e-01,2.910981007112559746e+04,3.070068543452940730e+02
6.600000000000000533e+00,2.775540798952573368e+03,2.578164394726890629e-01,2.914590426749575272e+04,3.070978086581388311e+02
6.700000000000000178e+00,2.772296819464733289e+03,2.636548837138770751e-01,2.918222094015649782e+04,3.071879595060996166e+02
6.800000000000000711e+00,2.769071768547268221e+03,2.694493075860854292e-01,2.921874839049044385e+04,3.072773097045003965e+02
6.900000000000000355e+00,2.765865711005861613e+03,2.751997304850401505e-01,2.925548164225897926e+04,3.073658626256379875e+02
7.000000000000000000e+00,2.762678667801247229e+03,2.809062115399013626e-01,2.929242244160228074e+04,3.074536221987823978e+02
7.100000000000000533e+00,2.759510616049205055e+03,2.865688496132627328e-01,2.932957925703930960e+04,3.075405929101765423e+02
7.200000000000000178e+00,2.756361489020565386e+03,2.921877833011518044e-01,2.936696727946780811e+04,3.076267798030364133e+02
7.300000000000000711e+00,2.753231176141206106e+03,2.977631909330300530e-01,2.940460842216430683e+04,3.077121884775509670e+02
7.400000000000000355e+00,2.750119522992053589e+03,3.032952905717924974e-01,2.944253132078412818e+04,3.077968250908821801e+02
7.500000000000000000e+00,2.747026331309082252e+03,3.087843400137681993e-01,2.948077133336136467e+04,3.078806963571650499e+02
7.600000000000000533e+00,2.743951358983315458e+03,3.142306367887197083e-01,2.951937054030891159e+04,3.079638095475075943e+02
7.700000000000000178e+00,2.740894320060825066e+03,3.196345181598436169e-01,2.955837774441843430e+04,3.080461724899907949e+02
7.800000000000000711e+00,2.737854884742730974e+03,3.249963611237702832e-01,2.959784847086039372e+04,3.081277935696688246e+02
7.900000000000000355e+00,2.734832679385201118e+03,3.303165824105637194e-01,2.963784496718402443e+04,3.082086817285685925e+02
8.000000000000000000e+00,2.731827286499452839e+03,3.355956384837219808e-01,2.967843620331736020e+04,3.082888464656902556e+02
8.099999999999999645e+00,2.728838244751751517e+03,3.408340255401765551e-01,2.971969787156721577e+04,3.083682978370068781e+02
8.200000000000001066e+00,2.725865048963410118e+03,3.460322795102931392e-01,2.976171238661917960e+04,3.084470464554646014e+02
8.300000000000000711e+00,2.722907150110791008e+03,3.511909760578708073e-01,2.980456888553764293e+04,3.085251034909824170e+02
8.400000000000000355e+00,2.719963955325304596e+03,3.563107305801427316e-01,2.984836322776576708e+04,3.086024806704525076e+02
8.500000000000000000e+00,2.717037424289617775e+03,3.613899985012661853e-01,2.989276898491021711e+04,3.086791593451995936e+02
8.599999999999999645e+00,2.714130864833990017e+03,3.664262390343696052e-01,2.993721471128436679e+04,3.087551067196100121e+02
8.700000000000001066e+00,2.711244184776187467e+03,3.714198810944517315e-01,2.998167701610882068e+04,3.088303316400916287e+02
8.800000000000000711e+00,2.708377265798749249e+03,3.763713711245381122e-01,3.002613726659059830e+04,3.089048431562157475e+02
8.900000000000000355e+00,2.705529987510666615e+03,3.812811523941059821e-01,3.007057765998672403e+04,3.089786502298773598e+02
9.000000000000000000e+00,2.702702227447380665e+03,3.861496649990838748e-01,3.011498122360422713e+04,3.090517617352953152e+02
9.099999999999999645e+00,2.699893861070785988e+03,3.909773458618517328e-01,3.015933181480013445e+04,3.091241864590122645e+02
9.200000000000001066e+00,2.697104761769227935e+03,3.957646287312408528e-01,3.020361412098148503e+04,3.091959330998947166e+02
9.300000000000000711e+00,2.694334800857503524e+03,4.005119441825337745e-01,3.024781365960531184e+04,3.092670102691330385e+02
9.400000000000000355e+00,2.691583847576861444e+03,4.052197196174646132e-01,3.029191677817865639e+04,3.093374264902413415e+02
9.500000000000000000e+00,2.688851769095001600e+03,4.098883792642186719e-01,3.033591065425856505e+04,3.094071901990576521e+02
9.600000000000001421e+00,2.686138430506076020e+03,4.145183441774328847e-01,3.037978329545208908e+04,3.094763097437437409e+02
9.700000000000001066e+00,2.683443694830687946e+03,4.191100322381952625e-01,3.042352353941627734e+04,3.095447933847852369e+02
9.800000000000000711e+00,2.680767423015893200e+03,4.236638581540453363e-01,3.046712105385818359e+04,3.096126492949916269e+02
9.900000000000000355e+00,2.678109473935197457e+03,4.281802334589740466e-01,3.051056633653487006e+04,3.096798855594961424e+02
1.000000000000000000e+01,2.675469704388559876e+03,4.326595665134235769e-01,3.055385071525339663e+04,3.097465101757559296e+02
1.010000000000000142e+01,2.672847969102389470e+03,4.371022625042877419e-01,3.059696634787082803e+04,3.098125310535518793e+02
1.020000000000000107e+01,2.670244120729548285e+03,4.415087234449113773e-01,3.063990622229423752e+04,3.098779560149887402e+02
1.030000000000000071e+01,2.667658009849349128e+03,4.458793481750909504e-01,3.068266415648069233e+04,3.099427927944951762e+02
1.040000000000000036e+01,2.665089484967556473e+03,4.502145323610741712e-01,3.072523479843727182e+04,3.100070490388235385e+02
1.050000000000000000e+01,2.662538392516386921e+03,4.545146684955602145e-01,3.076761362622106026e+04,3.100707323070500365e+02
1.060000000000000142e+01,2.660004576854508741e+03,4.587801458976997204e-01,3.080979694793913222e+04,3.101338500705747379e+02
1.070000000000000107e+01,2.657487880267040509e+03,4.630113507130942940e-01,3.085178190174858173e+04,3.101964097131215112e+02
1.080000000000000071e+01,2.654988142965553834e+03,4.672086659137973941e-01,3.089356645585649312e+04,3.102584185307380835e+02
1.090000000000000036e+01,2.652505203088071084e+03,4.713724712983136111e-01,3.093514940851996653e+04,3.103198837317960397e+02
1.100000000000000000e+01,2.650038896699066754e+03,4.755031434915988897e-01,3.097653038804609241e+04,3.103808124369906523e+02
1.110000000000000142e+01,2.647589057789466551e+03,4.796010559450607502e-01,3.101770985279197703e+04,3.104412116793411087e+02
1.120000000000000107e+01,2.645155518276648763e+03,4.836665789365577339e-01,3.105868909116472059e+04,3.105010884041904546e+02
1.130000000000000071e+01,2.642738108004441074e+03,4.877000795704001801e-01,3.109947022162143548e+04,3.105604494692055368e+02
1.140000000000000036e+01,2.640336654743125564e+03,4.917019217773493933e-01,3.114005619266922804e+04,3.106193016443769466e+02
1.150000000000000000e+01,2.637950984189433711e+03,4.956724663146183651e-01,3.118045078286521675e+04,3.106776516120191900e+02
1.160000000000000142e+01,2.635580919966549118e+03,4.996120707658713855e-01,3.122065860081651772e+04,3.107355059667706314e+02
1.170000000000000107e+01,2.633226283624108419e+03,5.035210895412238763e-01,3.126068508518025192e+04,3.107928712155933226e+02
1.180000000000000071e+01,2.630886894638197646e+03,5.073998738772430572e-01,3.130053650466354884e+04,3.108497537777732873e+02
1.190000000000000036e+01,2.628562570411356319e+03,5.112487718369472800e-01,3.134021995802353194e+04,3.109061599849202935e+02
1.200000000000000000e+01,2.626253126272573809e+03,5.150681283098060836e-01,3.137974337406733684e+04,3.109620960809679104e+02
1.210000000000000142e+01,2.623958375477292975e+03,5.188582850117408052e-01,3.141911551165209676e+04,3.110175682221736224e+02
1.220000000000000107e+01,2.621678129207406982e+03,5.226195804851236915e-01,3.145834595968495705e+04,3.110725824771186012e+02
1.230000000000000071e+01,2.619412196571260665e+03,5.263523500987788983e-01,3.149744513712305343e+04,3.111271448267080473e+02
1.240000000000000036e+01,2.617160384603650982e+03,5.300569260479814915e-01,3.153642429297353374e+04,3.111812611641707917e+02
1.250000000000000000e+01,2.614922498265826107e+03,5.337336373544580015e-01,3.157529550629354708e+04,3.112349372950596376e+02
1.260000000000000142e+01,2.612698340445486338e+03,5.373828098663866459e-01,3.161407168619025106e+04,3.112881789372510184e+02
1.270000000000000107e+01,2.610487711956783187e+03,5.410047662583966632e-01,3.165276657182080089e+04,3.113409917209454534e+02
1.280000000000000071e+01,2.608290411540319383e+03,5.445998260315687567e-01,3.169139473239235303e+04,3.113933811886670924e+02
1.290000000000000036e+01,2.606106235863149777e+03,5.481683055134349836e-01,3.172997156716207610e+04,3.114453527952640002e+02
1.300000000000000000e+01,2.603934979518780438e+03,5.517105178579789770e-01,3.176851330543713266e+04,3.114969119079079860e+02
1.310000000000000142e+01,2.601776435027170010e+03,5.552267730456355022e-01,3.180703700657469744e+04,3.115480638060947740e+02
1.320000000000000107e+01,2.599630392834727900e+03,5.587173778832907889e-01,3.184556055998193915e+04,3.115988136816438328e+02
1.330000000000000071e+01,2.597496641314314729e+03,5.621826360042824211e-01,3.188410268511604227e+04,3.116491666386985457e+02
1.340000000000000036e+01,2.595374966765243244e+03,5.656228478683993366e-01,3.192268293148418525e+04,3.116991276937260409e+02
1.350000000000000000e+01,2.593265346693505762e+03,5.690384407252542243e-01,3.196125421384014408e+04,3.117487041175255058e+02
1.360000000000000142e+01,2.591168467508097820e+03,5.724302497140520973e-01,3.199953039696302585e+04,3.117979106805963170e+02
1.370000000000000107e+01,2.589084313101421230e+03,5.757985466560070487e-01,3.203748175314672335e+04,3.118467522248237174e+02
1.380000000000000071e+01,2.587012767610910942e+03,5.791435307081042039e-01,3.207511405583979285e+04,3.118952322871108436e+02
1.390000000000000036e+01,2.584953715764946537e+03,5.824654006541444273e-01,3.211243295942568147e+04,3.119433543895466983e+02
1.400000000000000000e+01,2.582907042882856786e+03,5.857643549047439890e-01,3.214944399922271987e+04,3.119911220394059796e+02
1.410000000000000142e+01,2.580872634874914638e+03,5.890405914973355639e-01,3.218615259148413315e+04,3.120385387291493657e+02
1.420000000000000107e+01,2.578850378242340867e+03,5.922943080961671214e-01,3.222256403339802273e+04,3.120856079364232869e+02
1.430000000000000071e+01,2.576840160077303153e+03,5.955257019923029249e-01,3.225868350308739537e+04,3.121323331240600965e+02
1.440000000000000036e+01,2.574841868062914273e+03,5.987349701036225325e-01,3.229451605961012683e+04,3.121787177400779001e+02
1.450000000000000000e+01,2.572855390473234365e+03,6.019223089748216848e-01,3.233006664295899827e+04,3.122247652176806696e+02
1.460000000000000142e+01,2.570880616173270937e+03,6.050879147774118616e-01,3.236534007406165983e+04,3.122704789752582997e+02
1.470000000000000107e+01,2.568917434618976131e+03,6.082319833097202810e-01,3.240034105478066704e+04,3.123158624163864374e+02
1.480000000000000071e+01,2.566965735857250820e+03,6.113547099968900111e-01,3.243507416791345167e+04,3.123609189298265392e+02
1.490000000000000036e+01,2.565025410525940515e+03,6.144562898908798587e-01,3.246954387719234001e+04,3.124056518895259842e+02
1.500000000000000000e+01,2.563096349853838547e+03,6.175369176704647023e-01,3.250375452728454184e+04,3.124500646546179610e+02
1.510000000000000142e+01,2.561178445660683792e+03,6.205967876412348261e-01,3.253771034379215780e+04,3.124941605694215241e+02
1.520000000000000107e+01,2.559271590357162495e+03,6.236360937355966971e-01,3.257141543325217208e+04,3.125379429634415374e+02
1.530000000000000071e+01,2.557375676944907354e+03,6.266550295127724102e-01,3.260487378313646332e+04,3.125814151513687307e+02
1.540000000000000036e+01,2.555490599016497072e+03,6.296537881587997987e-01,3.263808926185179007e+04,3.126245804330795863e+02
1.550000000000000000e+01,2.553616250755457258e+03,6.326325624865326569e-01,3.267106561873980536e+04,3.126674420936365664e+02
1.560000000000000142e+01,2.551752526936260438e+03,6.355915449356406288e-01,3.270380648407704939e+04,3.127100034032878852e+02
1.570000000000000107e+01,2.549899322924324679e+03,6.385309275726089862e-01,3.273631536907494592e+04,3.127522676174676235e+02
1.580000000000000071e+01,2.548056534676015417e+03,6.414509020907388503e-01,3.276859566587980225e+04,3.127942379767956709e+02
1.590000000000000036e+01,2.546224058738644999e+03,6.443516598101474147e-01,3.280065064757283835e+04,3.128359177070778401e+02
1.600000000000000000e+01,2.544401792250470407e+03,6.472333916777672780e-01,3.283248346817012498e+04,3.128773100193056393e+02
1.610000000000000142e+01,2.542589632940697811e+03,6.500962882673472221e-01,3.286409716262264556e+04,3.129184181096566135e+02
1.619999999999999929e+01,2.540787479129477560e+03,6.529405397794515453e-01,3.289549464681626705e+04,3.129592451594939462e+02
1.630000000000000071e+01,2.538995229727908281e+03,6.557663360414605069e-01,3.292667871757173998e+04,3.129997943353668575e+02
1.640000000000000213e+01,2.537212784238034146e+03,6.585738665075702158e-01,3.295765205264471297e+04,3.130400687890102063e+02
1.650000000000000000e+01,2.535440042752846693e+03,6.613633202587924087e-01,3.298841721072570363e+04,3.130800716573448312e+02
1.660000000000000142e+01,2.533676905956282553e+03,6.641348860029548939e-01,3.301897663144013495e+04,3.131198060624774371e+02
1.669999999999999929e+01,2.531923275123226176e+03,6.668887520747011077e-01,3.304933263534830621e+04,3.131592751117003672e+02
1.680000000000000071e+01,2.530179052119508469e+03,6.696251064354902249e-01,3.307948742394541478e+04,3.131984818974921154e+02
1.690000000000000213e+01,2.528444139401906341e+03,6.723441366735976032e-01,3.310944307966154156e+04,3.132374294975167004e+02
1.700000000000000000e+01,2.526718440018144065e+03,6.750460300041138950e-01,3.313920156586164376e+04,3.132761209746241775e+02
1.710000000000000142e+01,2.525001857606891008e+03,6.777309732689459354e-01,3.316876472684559121e+04,3.133145593768504682e+02
1.719999999999999929e+01,2.523294296397764811e+03,6.803991529368162983e-01,3.319813428784811549e+04,3.133527477374171326e+02
1.730000000000000071e+01,2.521595661211328206e+03,6.830507551032632962e-01,3.322731185503885354e+04,3.133906890747317675e+02
1.740000000000000213e+01,2.519905857459091749e+03,6.856859654906410917e-01,3.325629891552232584e+04,3.134283863923877220e+02
1.750000000000000000e+01,2.518224791143511084e+03,6.883049694481195857e-01,3.328509683733793645e+04,3.134658426791642114e+02
1.760000000000000142e+01,2.516552368857990132e+03,6.909079519516847512e-01,3.331370686945997295e+04,3.135030609090262601e+02
1.769999999999999929e+01,2.514888497786877451e+03,6.934950976041379667e-01,3.334213014179762831e+04,3.135400440411248155e+02
1.780000000000000071e+01,2.513233085705469875e+03,6.960665906350967935e-01,3.337036766519497178e+04,3.135767950197965206e+02
1.790000000000000213e+01,2.511586040980009784e+03,6.986226149009944209e-01,3.339842033143095614e+04,3.136133167745640549e+02
1.800000000000000000e+01,2.509947272567686468e+03,7.011633538850796654e-01,3.342628891321943229e+04,3.136496122201357366e+02
1.810000000000000142e+01,2.508316690016635221e+03,7.036889906974177489e-01,3.345397406420912739e+04,3.136856842564058638e+02
1.819999999999999929e+01,2.506694203465939154e+03,7.061997080748890765e-01,3.348147631898366672e+04,3.137215357684544870e+02
1.830000000000000071e+01,2.505079723645626018e+03,7.086956883811901253e-01,3.350879609306155908e+04,3.137571696265476362e+02
1.840000000000000213e+01,2.503473161876671838e+03,7.111771136068332222e-01,3.353593368289619684e+04,3.137925886861369804e+02
1.850000000000000000e+01,2.501874430070998187e+03,7.136441653691464326e-01,3.356288926587587775e+04,3.138277957878601683e+02
1.860000000000000142e+01,2.500283440731473547e+03,7.160970249122736719e-01,3.358966290032376128e+04,3.138627937575406577e+02
1.869999999999999929e+01,2.498700106951912858e+03,7.185358731071744831e-01,3.361625452549791953e+04,3.138975854061877726e+02
1.880000000000000071e+01,2.497124342417077969e+03,7.209608904516247030e-01,3.364266396159128635e+04,3.139321735299965894e+02
1.890000000000000213e+01,2.495556061402676733e+03,7.233722570702154631e-01,3.366889090973170823e+04,3.139665609103481643e+02
1.900000000000000000e+01,2.493995178775363911e+03,7.257701527143538556e-01,3.369493495198190794e+04,3.140007503138092488e+02
1.910000000000000142e+01,2.492441609992740268e+03,7.281547567622630446e-01,3.372079555133949179e+04,3.140347444921325177e+02
1.920000000000000284e+01,2.490895271103353480e+03,7.305262482189815998e-01,3.374647205173697148e+04,3.140685461822565117e+02
1.930000000000000071e+01,2.489356078746698586e+03,7.328848057163640517e-01,3.377196367804172041e+04,3.141021581063055237e+02
1.940000000000000213e+01,2.487823950153215264e+03,7.352306075130810026e-01,3.379726953605601739e+04,3.141355829715897130e+02
1.950000000000000000e+01,2.486298803144291469e+03,7.375638314946184604e-01,3.382238861251703202e+04,3.141688234706051617e+02
1.960000000000000142e+01,2.484780556132261154e+03,7.398846551732786159e-01,3.384731977509681019e+04,3.142018822810337610e+02
1.970000000000000284e+01,2.483269128120404275e+03,7.421932556881791765e-01,3.387206177240228863e+04,3.142347620657430980e+02
1.980000000000000071e+01,2.481764438702948155e+03,7.444898098052536994e-01,3.389661323397529486e+04,3.142674654727867960e+02
1.990000000000000213e+01,2.480266408065066571e+03,7.467744939172518137e-01,3.392097267029254726e+04,3.142999951354042310e+02
2.000000000000000000e+01,2.478774956982878848e+03,7.490474840437386650e-01,3.394513847276564047e+04,3.143323536720206448e+02
2.010000000000000142e+01,2.477290006823451677e+03,7.513089558310953597e-01,3.396910891374107450e+04,3.143645436862470319e+02
2.020000000000000284e+01,2.475811479544799113e+03,7.535590845525187431e-01,3.399288214650021837e+04,3.143965677668803664e+02
2.030000000000000071e+01,2.474339297695879395e+03,7.557980451080213991e-01,3.401645620525933919e+04,3.144284284879033748e+02
2.040000000000000213e+01,2.472873384416599947e+03,7.580260120244320943e-01,3.403982900516959489e+04,3.144601284084846498e+02
2.050000000000000000e+01,2.471413663437812829e+03,7.602431594553948901e-01,3.406299834231701971e+04,3.144916700729786498e+02
2.060000000000000142e+01,2.469960059081317922e+03,7.624496611813700309e-01,3.408596189372254594e+04,3.145230560109255293e+02
2.070000000000000284e+01,2.468512496259860654e+03,7.646456906096334993e-01,3.410871721734198945e+04,3.145542887370515359e+02
2.080000000000000071e+01,2.467070900477133364e+03,7.668314207742769062e-01,3.413126175206605694e+04,3.145853707512685560e+02
2.090000000000000213e+01,2.465635197827775301e+03,7.690070243362079339e-01,3.415359281772034592e+04,3.146163045386743988e+02
2.100000000000000000e+01,2.464205314997371715e+03,7.711726735831497814e-01,3.417570761506532290e+04,3.146470925695526830e+02
2.110000000000000142e+01,2.462781179262454316e+03,7.733285404296418308e-01,3.419760322579635977e+04,3.146777372993728932e+02
2.120000000000000284e+01,2.461362718490502630e+03,7.754747964170389807e-01,3.421927661254371924e+04,3.147082411687903232e+02
2.130000000000000071e+01,2.459949861139940822e+03,7.776116127135119793e-01,3.424072461887254030e+04,3.147386066036461330e+02
2.140000000000000213e+01,2.458542536260141333e+03,7.797391601140476469e-01,3.426194396928286005e+04,3.147688360149673485e+02
2.150000000000000000e+01,2.457140673491421694e+03,7.818576090404480983e-01,3.428293126920958457e+04,3.147989317989667484e+02
2.160000000000000142e+01,2.455744203065046804e+03,7.839671295413318530e-01,3.430368300502253987e+04,3.148288963370430338e+02
2.170000000000000284e+01,2.454353055803228017e+03,7.860678912921328365e-01,3.432419554402639915e+04,3.148587319957807722e+02
2.180000000000000071e+01,2.452967163119123597e+03,7.881600635951008238e-01,3.434446513446076278e+04,3.148884411269502834e+02
2.190000000000000213e+01,2.451586457016836903e+03,7.902438153793016617e-01,3.436448790550009289e+04,3.149180260675076966e+02
2.200000000000000000e+01,2.450210870091420020e+03,7.923193152006166029e-01,3.438425986725374969e+04,3.149474891395951772e+02
2.210000000000000142e+01,2.448840335528869673e+03,7.943867312417433046e-01,3.440377691076597694e+04,3.149768326505405298e+02
2.220000000000000284e+01,2.447474787106129952e+03,7.964462313121944970e-01,3.442303480801590922e+04,3.150060588928574248e+02
2.230000000000000071e+01,2.446114159191091858e+03,7.984979828482993147e-01,3.444202921191757196e+04,3.150351701442455692e+02
2.240000000000000213e+01,2.444758386742591483e+03,8.005421529132024094e-01,3.446075565631987411e+04,3.150641686675902520e+02
2.250000000000000000e+01,2.443407157366750653e+03,8.025790598405745380e-01,3.447924952500002837e+04,3.150930580797184462e+02
2.260000000000000142e+01,2.442059641853784342e+03,8.046092700505469431e-01,3.449763770438121719e+04,3.151218439725864187e+02
2.270000000000000284e+01,2.440715796971959207e+03,8.066327937254574865e-01,3.451592949426762061e+04,3.151505266308832915e+02
2.280000000000000071e+01,2.439375641962812097e+03,8.086496010293015013e-01,3.453412434046874841e+04,3.151791059691836949e+02
2.290000000000000213e+01,2.438039195293219109e+03,8.106596635079459379e-01,3.455222170237430691e+04,3.152075819158165473e+02
2.300000000000000000e+01,2.436706474655393777e+03,8.126629540891286974e-01,3.457022105295421352e+04,3.152359544128650555e+02
2.310000000000000142e+01,2.435377496966888430e+03,8.146594470824590761e-01,3.458812187875854579e+04,3.152642234161668853e+02
2.320000000000000284e+01,2.434052278370594649e+03,8.166491181794174326e-01,3.460592367991760693e+04,3.152923888953139340e+02
2.330000000000000071e+01,2.432730834234742360e+03,8.186319444533555201e-01,3.462362597014187486e+04,3.153204508336525009e+02
2.340000000000000213e+01,2.431413179152899829e+03,8.206079043594963762e-01,3.464122827672201674e+04,3.153484092282833444e+02
2.350000000000000000e+01,2.430099326943974575e+03,8.225769777349339895e-01,3.465873014052891813e+04,3.153762640900613974e+02
2.360000000000000142e+01,2.428789290652211548e+03,8.245391457986340766e-01,3.467613111601362471e+04,3.154040154435959948e+02
2.370000000000000284e+01,2.427483082547195409e+03,8.264943911514330832e-01,3.469343077120740054e+04,3.154316633272508739e+02
2.380000000000000071e+01,2.426180714123849157e+03,8.284426977760390720e-01,3.471062868772169168e+04,3.154592077931441167e+02
2.390000000000000213e+01,2.424882196102434591e+03,8.303840510370311678e-01,3.472772446074814070e+04,3.154866489071480942e+02
2.400000000000000000e+01,2.423587538428550943e+03,8.323184376808597795e-01,3.474471769905857946e+04,3.155139867488895788e+02
2.410000000000000142e+01,2.422296750273138059e+03,8.342458458358466000e-01,3.476160802500503632e+04,3.155412214117496887e+02
2.420000000000000284e+01,2.421009840032472312e+03,8.361662650121846063e-01,3.477839507451972167e+04,3.155683530028638302e+02
2.430000000000000071e+01,2.419726815328170687e+03,8.380796861019377264e-01,3.479507849711506424e+04,3.155953816431218684e+02
2.440000000000000213e+01,2.418447683007186697e+03,8.399861013790416164e-01,3.481165795588366746e+04,3.156223074671679569e+02
2.450000000000000000e+01,2.417172449141814468e+03,8.418855044993026615e-01,3.482813312749832403e+04,3.156491306234005947e+02
2.460000000000000142e+01,2.415901119029685105e+03,8.437778905003989749e-01,3.484450370221203048e+04,3.156758512739726257e+02
2.470000000000000284e+01,2.414633697193769876e+03,8.456632558018795098e-01,3.486076938385797985e+04,3.157024695947912392e+02
2.480000000000000071e+01,2.413370187382377026e+03,8.475415982051647257e-01,3.487692988984953263e+04,3.157289857755180265e+02
2.490000000000000213e+01,2.412110592569154505e+03,8.494129168935462548e-01,3.489298495118028222e+04,3.157554000195689241e+02
2.500000000000000000e+01,2.410854914953088610e+03,8.512772124321867917e-01,3.490893431242397492e+04,3.157817125441141002e+02
2.510000000000000142e+01,2.409603155958504431e+03,8.531344867681206479e-01,3.492477773173458263e+04,3.158079235800782385e+02
2.520000000000000284e+01,2.408355316235064947e+03,8.549847432302530859e-01,3.494051498084625200e+04,3.158340333721403113e+02
2.530000000000000071e+01,2.407111395657772846e+03,8.568279865293605413e-01,3.495614584507332620e+04,3.158600421787335222e+02
2.540000000000000213e+01,2.405871393326968700e+03,8.586642227580910669e-01,3.497167012331034493e+04,3.158859502720456476e+02
2.550000000000000000e+01,2.404635307568331882e+03,8.604934593909636664e-01,3.498708762803203717e+04,3.159117579380186385e+02
2.560000000000000142e+01,2.403403135932879650e+03,8.623157052843686277e-01,3.500239818529332842e+04,3.159374654763487911e+02
2.570000000000000284e+01,2.402174875196969879e+03,8.641309706765675225e-01,3.501760163472934073e+04,3.159630732004869742e+02
2.580000000000000071e+01,2.400950521362296513e+03,8.659392671876932068e-01,3.503269782955537084e+04,3.159885814376380608e+02
2.590000000000000213e+01,2.399730069655894113e+03,8.677406078197497097e-01,3.504768663656693388e+04,3.160139905287616102e+02
2.600000000000000000e+01,2.398513514530134671e+03,8.695350069566121221e-01,3.506256793613971968e+04,3.160393008285712995e+02
2.610000000000000142e+01,2.397300849662729888e+03,8.713224803640273741e-01,3.507734162222961459e+04,3.160645127055352646e+02
2.620000000000000284e+01,2.396092067956728442e+03,8.731030451896130140e-01,3.509200760237271606e+04,3.160896265418759867e+02
2.630000000000000071e+01,2.394887161540519173e+03,8.748767199628579849e-01,3.510656579768528172e+04,3.161146427335701787e+02
2.640000000000000213e+01,2.393686121767828809e+03,8.766435245951228472e-01,3.512101614286378754e+04,3.161395616903490691e+02
2.650000000000000000e+01,2.392488939217722873e+03,8.784034803796387791e-01,3.513535858618489874e+04,3.161643838356981746e+02
2.660000000000000142e+01,2.391295603694605234e+03,8.801566099915086872e-01,3.514959308950546983e+04,3.161891096068573574e+02
2.670000000000000284e+01,2.390106104228219010e+03,8.819029374877067617e-01,3.516371962826254457e+04,3.162137394548208249e+02
2.680000000000000071e+01,2.388920429073645209e+03,8.836424883070778113e-01,3.517773819147336326e+04,3.162382738443370727e+02
2.690000000000000213e+01,2.387738565711304091e+03,8.853752892703388166e-01,3.519164878173536999e+04,3.162627132539090553e+02
2.700000000000000000e+01,2.386560500846953801e+03,8.871013685800771542e-01,3.520545141522617632e+04,3.162870581757940158e+02
2.710000000000000142e+01,2.385386220411691284e+03,8.888207558207519288e-01,3.521914612170361215e+04,3.163113091160035992e+02
2.720000000000000284e+01,2.384215709561953190e+03,8.905334819586934181e-01,3.523273294450569665e+04,3.163354665943037389e+02
